,longitude,latitude,event_type,bulletin,origin_time,depth,magnitude
event_2022_4546,25.367000,67.915,explosion,helsinki,2022-06-24T14:53:22.500000Z,0.000,0.8
event_2022_4547,20.624000,67.182,explosion,helsinki,2022-06-24T15:31:36.000000Z,0.000,1.2
event_2022_15479,122.791100,24.3748,,leb,2022-06-24T17:44:40.870000Z,48.800,3.6
event_2022_4548,34.124000,67.665,explosion,helsinki,2022-06-24T18:19:40.700000Z,0.000,1.1
event_2022_15480,120.417300,22.07,,leb,2022-06-24T18:47:15.120000Z,0.000,3.7
event_2022_15481,100.576700,-1.7929,,leb,2022-06-24T18:56:36.460000Z,75.300,4.6
event_2022_15482,-160.903700,68.1646,,leb,2022-06-24T19:14:07.140000Z,0.000,3.1
event_2022_15483,145.454200,43.8901,,leb,2022-06-24T19:58:23.310000Z,198.100,3.3
event_2022_15484,155.997200,46.6875,,leb,2022-06-24T20:03:06.080000Z,0.000,2.4
event_2022_4549,33.829000,67.638,explosion,helsinki,2022-06-24T20:05:04.900000Z,0.000,1.2
event_2022_15485,28.620600,-2.7844,,leb,2022-06-24T20:14:08.650000Z,0.000,2.4
event_2022_4550,20.669000,67.188,explosion,helsinki,2022-06-24T20:15:36.200000Z,0.000,0.8
event_2022_15486,119.946500,20.9894,,leb,2022-06-24T20:25:34.680000Z,0.000,3.5
event_2022_15487,123.065000,11.7748,,leb,2022-06-24T20:41:44.190000Z,0.000,3.6
event_2022_15488,-28.718800,0.8332,,leb,2022-06-24T21:14:02.150000Z,0.000,4.3
event_2022_15489,126.474200,8.8577,,leb,2022-06-24T21:18:18.270000Z,79.200,4.2
event_2022_15490,71.285500,36.7947,,leb,2022-06-24T21:40:51.260000Z,93.600,3.6
event_2022_4551,20.602000,67.153,explosion,helsinki,2022-06-24T22:05:11.000000Z,0.000,1.1
event_2022_4552,20.573000,67.178,explosion,helsinki,2022-06-24T22:09:40.300000Z,0.000,1.1
event_2022_4553,20.530000,67.162,explosion,helsinki,2022-06-24T22:11:23.800000Z,0.000,1.3
event_2022_4554,19.965000,67.786,explosion,helsinki,2022-06-24T23:16:52.600000Z,0.000,1.0
event_2022_4555,20.188000,67.837,explosion,helsinki,2022-06-24T23:19:34.300000Z,0.000,1.3
event_2022_15491,73.001300,39.7807,,leb,2022-06-24T23:22:21.650000Z,0.000,3.0
event_2022_4556,20.018000,67.845,explosion,helsinki,2022-06-24T23:23:43.400000Z,0.000,1.1
event_2022_4557,19.964000,67.798,explosion,helsinki,2022-06-24T23:25:32.700000Z,0.000,1.3
event_2022_15492,-150.873600,63.3605,,leb,2022-06-24T23:31:11.260000Z,120.100,3.6
event_2022_15493,54.251100,26.4957,,leb,2022-06-24T23:47:21.510000Z,0.000,3.7
event_2022_15494,-152.463800,64.5039,,leb,2022-06-25T00:03:11.610000Z,0.000,3.1
event_2022_4558,20.106000,67.819,explosion,helsinki,2022-06-25T00:50:17.200000Z,0.000,0.7
event_2022_4559,20.557000,67.184,explosion,helsinki,2022-06-25T01:40:41.800000Z,0.000,1.5
event_2022_4560,20.577000,67.188,explosion,helsinki,2022-06-25T01:51:39.000000Z,0.000,1.0
event_2022_15495,127.506900,27.0305,,leb,2022-06-25T02:13:54.630000Z,93.400,3.4
event_2022_15496,121.645000,23.417,,leb,2022-06-25T02:27:17.670000Z,0.000,3.9
event_2022_15497,143.094500,27.9554,,leb,2022-06-25T02:29:40.560000Z,0.000,3.9
event_2022_15498,121.615500,23.4432,,leb,2022-06-25T02:37:36.430000Z,0.000,3.7
event_2022_15499,129.939100,27.22,,leb,2022-06-25T03:24:11.090000Z,0.000,3.6
event_2022_15500,54.291000,26.6346,,leb,2022-06-25T03:37:10.720000Z,0.000,4.8
event_2022_15501,54.362000,26.5267,,leb,2022-06-25T03:43:58.750000Z,0.000,4.4
event_2022_15502,54.461000,26.314,,leb,2022-06-25T03:47:02.800000Z,0.000,3.6
event_2022_15503,54.574700,26.4271,,leb,2022-06-25T03:47:59.150000Z,0.000,4.0
event_2022_15504,54.414700,25.9965,,leb,2022-06-25T03:55:08.720000Z,0.000,3.4
event_2022_15505,54.397500,26.3782,,leb,2022-06-25T03:55:26.790000Z,0.000,3.5
event_2022_15506,54.271900,25.7124,,leb,2022-06-25T04:09:10.930000Z,0.000,3.2
event_2022_15507,54.328500,25.7461,,leb,2022-06-25T04:13:45.220000Z,0.000,3.4
event_2022_15508,54.476900,25.5136,,leb,2022-06-25T04:15:40.710000Z,0.000,3.3
event_2022_15509,19.218600,50.1468,,leb,2022-06-25T04:27:04.310000Z,0.000,2.9
event_2022_15510,54.268000,26.5169,,leb,2022-06-25T04:48:59.120000Z,0.000,3.6
event_2022_15511,130.280900,31.2052,,leb,2022-06-25T04:59:02.320000Z,148.600,3.5
event_2022_15512,54.280600,26.4109,,leb,2022-06-25T04:59:49.750000Z,0.000,3.7
event_2022_15513,54.294000,26.4897,,leb,2022-06-25T05:50:11.020000Z,0.000,3.8
event_2022_15514,54.282600,26.1949,,leb,2022-06-25T05:51:03.920000Z,0.000,4.1
event_2022_4561,33.932000,67.702,explosion,helsinki,2022-06-25T06:09:49.800000Z,0.000,1.1
event_2022_15515,93.137400,20.7826,,leb,2022-06-25T06:18:48.850000Z,0.000,4.2
event_2022_15516,146.869600,20.7953,,leb,2022-06-25T08:09:20.870000Z,0.000,3.7
event_2022_4562,20.553000,67.176,explosion,helsinki,2022-06-25T10:41:11.700000Z,0.000,1.2
event_2022_4563,20.027000,67.819,explosion,helsinki,2022-06-25T11:47:50.600000Z,0.000,1.2
event_2022_4564,30.352000,67.555,explosion,helsinki,2022-06-25T12:30:31.600000Z,0.000,1.8
event_2022_15517,30.207700,67.5813,,leb,2022-06-25T12:30:53.220000Z,0.000,1.9
event_2022_4565,20.178000,67.864,explosion,helsinki,2022-06-25T13:30:00.700000Z,0.000,0.7
event_2022_15518,121.496900,23.4576,,leb,2022-06-25T13:34:32.020000Z,0.000,4.2
event_2022_4566,20.593000,67.147,explosion,helsinki,2022-06-25T14:34:44.900000Z,0.000,1.4
event_2022_15519,23.083200,34.5805,,leb,2022-06-25T15:12:17.380000Z,0.000,3.1
event_2022_15520,149.610300,44.4947,,leb,2022-06-25T15:20:28.460000Z,88.400,2.4
event_2022_4567,30.475000,69.35,explosion,helsinki,2022-06-25T16:14:13.500000Z,0.000,1.1
event_2022_15521,54.247700,25.8317,,leb,2022-06-25T16:24:55.060000Z,0.000,3.6
event_2022_4568,19.988000,67.816,explosion,helsinki,2022-06-25T17:41:43.700000Z,0.000,0.9
event_2022_4569,34.119000,67.652,explosion,helsinki,2022-06-25T18:12:14.800000Z,0.000,1.1
event_2022_4570,34.173000,67.638,explosion,helsinki,2022-06-25T18:15:05.600000Z,0.000,1.2
event_2022_4571,20.483000,67.136,explosion,helsinki,2022-06-25T18:17:54.300000Z,0.000,1.0
event_2022_15522,59.627500,34.787,,leb,2022-06-25T18:40:52.320000Z,0.000,3.7
event_2022_4572,33.636000,67.844,explosion,helsinki,2022-06-25T20:05:11.300000Z,0.000,1.2
event_2022_4573,33.812000,67.709,explosion,helsinki,2022-06-25T20:10:50.400000Z,0.000,1.1
event_2022_4574,20.600000,67.143,explosion,helsinki,2022-06-25T20:22:50.700000Z,0.000,1.0
event_2022_15523,125.588800,6.0288,,leb,2022-06-25T20:22:57.470000Z,153.000,3.7
event_2022_4575,20.612000,67.175,explosion,helsinki,2022-06-25T20:57:00.500000Z,0.000,1.0
event_2022_15524,142.601300,33.525,,leb,2022-06-25T21:10:15.060000Z,0.000,3.5
event_2022_4576,20.616000,67.168,explosion,helsinki,2022-06-25T22:08:28.900000Z,0.000,1.1
event_2022_4577,20.516000,67.194,explosion,helsinki,2022-06-25T22:12:32.600000Z,0.000,1.2
event_2022_15525,142.450300,33.5219,,leb,2022-06-25T22:25:18.680000Z,0.000,3.4
event_2022_4578,33.740000,67.834,explosion,helsinki,2022-06-25T23:04:49.600000Z,0.000,1.1
event_2022_15526,33.368900,67.2351,,leb,2022-06-25T23:04:51.150000Z,0.000,1.7
event_2022_4579,20.196000,67.817,explosion,helsinki,2022-06-25T23:23:53.000000Z,0.000,1.3
event_2022_4580,20.096000,67.859,explosion,helsinki,2022-06-25T23:28:57.400000Z,0.000,1.6
event_2022_15527,-117.472200,53.4669,,leb,2022-06-25T23:30:59.380000Z,0.000,3.8
event_2022_15528,70.196100,33.1651,,leb,2022-06-26T01:28:05.730000Z,0.000,3.3
event_2022_4581,20.003000,67.814,explosion,helsinki,2022-06-26T01:43:42.400000Z,0.000,0.7
event_2022_15529,138.889500,30.2784,,leb,2022-06-26T01:46:10.080000Z,437.200,3.0
event_2022_15530,-73.770000,-17.0569,,leb,2022-06-26T02:02:33.420000Z,0.000,4.7
event_2022_15531,34.060200,67.679,,leb,2022-06-26T02:14:42.390000Z,0.000,2.7
event_2022_15532,3.089900,79.6065,,leb,2022-06-26T03:20:20.220000Z,0.000,3.6
event_2022_9712,5.287600,79.9216,earthquake,norsar,2022-06-26T03:20:20.741000Z,10.000,3.0
event_2022_9713,4.674200,79.7831,earthquake,norsar,2022-06-26T03:20:22.284000Z,10.000,3.3
event_2022_15533,102.503300,37.6712,,leb,2022-06-26T03:24:28.870000Z,0.000,3.4
event_2022_4582,20.614000,67.149,explosion,helsinki,2022-06-26T03:47:55.300000Z,0.000,1.0
event_2022_15534,121.907700,23.6201,,leb,2022-06-26T04:28:40.080000Z,0.000,3.5
event_2022_4583,30.635000,69.382,explosion,helsinki,2022-06-26T04:34:11.600000Z,0.000,1.2
event_2022_15535,81.279800,42.7077,,leb,2022-06-26T05:22:19.050000Z,0.000,3.0
event_2022_15536,52.525400,28.3127,,leb,2022-06-26T05:38:24.040000Z,0.000,3.8
event_2022_15537,148.177200,44.2207,,leb,2022-06-26T05:50:54.920000Z,0.000,3.7
event_2022_15538,155.134800,47.4356,,leb,2022-06-26T06:06:38.430000Z,0.000,3.0
event_2022_15539,122.306400,24.2482,,leb,2022-06-26T07:02:56.900000Z,0.000,3.6
event_2022_15540,-90.781100,14.6845,,leb,2022-06-26T07:05:00.020000Z,197.000,3.5
event_2022_15541,71.198500,36.2543,,leb,2022-06-26T08:10:00.280000Z,190.500,3.1
event_2022_15542,142.414800,38.3632,,leb,2022-06-26T08:21:27.480000Z,0.000,3.6
event_2022_4584,20.056000,67.912,explosion,helsinki,2022-06-26T09:03:01.700000Z,0.000,1.0
event_2022_4585,20.221000,67.829,explosion,helsinki,2022-06-26T10:25:25.100000Z,0.000,0.9
event_2022_4586,33.730000,67.666,explosion,helsinki,2022-06-26T12:09:57.400000Z,0.000,1.3
event_2022_4587,33.810000,67.682,explosion,helsinki,2022-06-26T12:23:46.300000Z,0.000,1.3
event_2022_15543,130.756900,32.5765,,leb,2022-06-26T12:44:47.340000Z,0.000,3.7
event_2022_15544,126.056000,72.5165,,leb,2022-06-26T12:54:45.260000Z,0.000,3.6
event_2022_15545,57.313600,31.5611,,leb,2022-06-26T13:07:15.370000Z,0.000,4.1
event_2022_4588,20.236000,67.841,explosion,helsinki,2022-06-26T13:46:07.600000Z,0.000,0.9
event_2022_9714,13.446700,66.6476,earthquake,norsar,2022-06-26T14:15:11.230000Z,3.450,1.4
event_2022_9715,13.466600,66.6451,earthquake,norsar,2022-06-26T14:15:11.257000Z,5.610,1.4
event_2022_15546,54.238500,26.5061,,leb,2022-06-26T14:41:52.270000Z,0.000,3.6
event_2022_15547,-36.746800,7.952,,leb,2022-06-26T15:14:18.780000Z,0.000,3.8
event_2022_15548,57.284900,31.5056,,leb,2022-06-26T15:38:58.790000Z,0.000,3.7
event_2022_4589,30.754000,69.385,explosion,helsinki,2022-06-26T16:00:16.000000Z,0.000,1.3
event_2022_4590,20.550000,67.176,explosion,helsinki,2022-06-26T16:38:01.300000Z,0.000,1.0
event_2022_4591,20.094000,67.889,explosion,helsinki,2022-06-26T16:40:18.900000Z,0.000,1.0
event_2022_15549,121.654800,23.6735,,leb,2022-06-26T16:46:03.980000Z,96.300,3.4
event_2022_15550,72.592200,38.815,,leb,2022-06-26T18:09:25.380000Z,0.000,2.8
event_2022_15551,-0.407800,35.8662,,leb,2022-06-26T19:17:49.300000Z,0.000,4.2
event_2022_4592,20.526000,67.173,explosion,helsinki,2022-06-26T19:37:00.500000Z,0.000,1.1
event_2022_4593,33.375000,67.732,explosion,helsinki,2022-06-26T20:09:00.300000Z,0.000,1.1
event_2022_4594,20.701000,67.17,explosion,helsinki,2022-06-26T20:33:02.400000Z,0.000,1.4
event_2022_15552,130.280800,31.1273,,leb,2022-06-26T21:34:35.170000Z,153.300,4.1
event_2022_15553,36.830000,79.959,,leb,2022-06-26T21:35:00.870000Z,0.000,3.1
event_2022_4595,20.623000,67.168,explosion,helsinki,2022-06-26T22:02:14.300000Z,0.000,1.2
event_2022_4596,20.636000,67.162,explosion,helsinki,2022-06-26T22:04:45.900000Z,0.000,1.3
event_2022_4597,20.021000,67.832,explosion,helsinki,2022-06-26T23:17:24.200000Z,0.000,1.4
event_2022_4598,20.377000,67.873,explosion,helsinki,2022-06-26T23:19:46.300000Z,0.000,1.3
event_2022_4599,20.155000,67.84,explosion,helsinki,2022-06-26T23:22:17.800000Z,0.000,1.0
event_2022_15554,124.115800,11.115,,leb,2022-06-27T01:39:46.040000Z,0.000,3.9
event_2022_4600,25.389000,67.96,explosion,helsinki,2022-06-27T03:04:21.700000Z,0.000,0.9
event_2022_15555,44.201200,41.1985,,leb,2022-06-27T03:49:28.880000Z,0.000,2.6
event_2022_4601,20.575000,67.152,explosion,helsinki,2022-06-27T04:05:47.600000Z,0.000,1.2
event_2022_4602,30.729000,69.382,explosion,helsinki,2022-06-27T04:10:54.700000Z,0.000,1.1
event_2022_15556,145.276400,43.277,,leb,2022-06-27T04:57:52.790000Z,85.000,3.6
event_2022_15557,161.735600,55.6554,,leb,2022-06-27T05:16:33.240000Z,75.500,3.4
event_2022_4603,20.581000,67.158,explosion,helsinki,2022-06-27T07:40:42.500000Z,0.000,1.1
event_2022_15558,150.334900,48.7958,,leb,2022-06-27T07:53:03.520000Z,304.600,3.2
event_2022_15559,81.176800,41.7317,,leb,2022-06-27T08:22:03.050000Z,0.000,3.8
event_2022_4604,26.975000,67.701,explosion,helsinki,2022-06-27T09:01:24.600000Z,0.000,1.1
event_2022_15560,150.609700,48.9694,,leb,2022-06-27T09:05:17.550000Z,335.000,3.0
event_2022_4605,29.875000,61.322,explosion,helsinki,2022-06-27T09:06:44.600000Z,0.000,0.8
event_2022_4606,20.178000,67.814,explosion,helsinki,2022-06-27T09:26:06.300000Z,0.000,1.4
event_2022_4607,20.219000,67.915,explosion,helsinki,2022-06-27T09:27:36.900000Z,0.000,1.5
event_2022_15561,135.683400,37.7527,,leb,2022-06-27T10:00:00.930000Z,346.900,3.0
event_2022_4608,27.876000,59.172,explosion,helsinki,2022-06-27T10:03:01.900000Z,0.000,1.3
event_2022_4609,29.141000,60.577,explosion,helsinki,2022-06-27T10:20:33.700000Z,0.000,1.1
event_2022_4610,30.179000,61.539,explosion,helsinki,2022-06-27T10:44:42.100000Z,0.000,1.3
event_2022_15562,82.644100,30.9197,,leb,2022-06-27T11:13:15.190000Z,0.000,3.3
event_2022_15563,154.110500,48.3124,,leb,2022-06-27T11:40:20.400000Z,78.200,3.6
event_2022_4611,25.192000,60.372,explosion,helsinki,2022-06-27T11:43:22.500000Z,0.000,0.7
event_2022_15564,80.173100,-4.1688,,leb,2022-06-27T11:46:36.610000Z,0.000,4.1
event_2022_4612,29.915000,61.126,explosion,helsinki,2022-06-27T11:58:24.700000Z,0.000,1.6
event_2022_15565,-74.091700,18.5004,,leb,2022-06-27T13:07:26.200000Z,0.000,4.1
event_2022_4613,23.081000,62.122,explosion,helsinki,2022-06-27T13:23:28.200000Z,0.000,0.9
event_2022_4614,24.862000,63.465,explosion,helsinki,2022-06-27T13:23:32.400000Z,0.000,1.0
event_2022_4615,23.002000,60.765,explosion,helsinki,2022-06-27T13:57:50.600000Z,0.000,0.9
event_2022_4616,27.174000,61.632,explosion,helsinki,2022-06-27T14:18:12.400000Z,0.000,0.8
event_2022_4617,26.152000,61.975,explosion,helsinki,2022-06-27T14:24:09.100000Z,0.000,1.1
event_2022_4618,26.098000,61.973,explosion,helsinki,2022-06-27T14:39:47.400000Z,0.000,0.9
event_2022_4619,30.763000,69.394,explosion,helsinki,2022-06-27T16:06:27.600000Z,0.000,1.1
event_2022_4620,34.003000,67.87,explosion,helsinki,2022-06-27T16:57:07.000000Z,0.000,1.7
event_2022_15566,139.681200,27.9592,,leb,2022-06-27T17:07:12.780000Z,490.900,3.4
event_2022_4621,20.030000,67.84,explosion,helsinki,2022-06-27T18:03:36.000000Z,0.000,1.5
event_2022_4622,34.294000,67.71,explosion,helsinki,2022-06-27T18:35:16.600000Z,0.000,1.1
event_2022_15567,145.697600,18.238,,leb,2022-06-27T19:02:22.630000Z,196.500,3.9
event_2022_15568,142.085100,38.4814,,leb,2022-06-27T20:03:04.990000Z,51.700,4.0
event_2022_15569,120.300200,21.9812,,leb,2022-06-27T20:06:58.030000Z,0.000,3.9
event_2022_4623,33.541000,67.885,explosion,helsinki,2022-06-27T20:12:07.400000Z,0.000,1.5
event_2022_15570,120.327200,21.9665,,leb,2022-06-27T20:20:04.180000Z,0.000,3.6
event_2022_4624,34.142000,67.628,explosion,helsinki,2022-06-27T20:30:22.700000Z,0.000,1.3
event_2022_15571,120.285700,22.0166,,leb,2022-06-27T20:43:47.960000Z,0.000,3.4
event_2022_15572,-13.458900,-7.5809,,leb,2022-06-27T21:01:01.840000Z,0.000,4.0
event_2022_15573,120.318900,22.0416,,leb,2022-06-27T21:05:48.350000Z,0.000,3.9
event_2022_15574,120.404300,22.0301,,leb,2022-06-27T22:03:24.980000Z,36.300,3.6
event_2022_4625,20.220000,67.832,explosion,helsinki,2022-06-27T23:25:48.800000Z,0.000,1.1
event_2022_4626,19.994000,67.882,explosion,helsinki,2022-06-27T23:27:26.000000Z,0.000,1.3
event_2022_15575,69.382500,33.0598,,leb,2022-06-27T23:48:56.380000Z,0.000,3.8
event_2022_4627,20.056000,67.838,explosion,helsinki,2022-06-28T01:11:04.100000Z,0.000,1.1
event_2022_4628,20.581000,67.166,explosion,helsinki,2022-06-28T01:14:06.600000Z,0.000,1.0
event_2022_15576,147.335900,44.8327,,leb,2022-06-28T02:23:23.570000Z,121.900,3.8
event_2022_4629,20.291000,67.835,explosion,helsinki,2022-06-28T04:48:49.000000Z,0.000,1.0
event_2022_15577,142.924600,27.937,,leb,2022-06-28T07:36:48.410000Z,30.200,3.8
event_2022_15578,143.011700,27.8494,,leb,2022-06-28T07:48:33.990000Z,0.000,3.3
event_2022_4630,29.054000,60.952,explosion,helsinki,2022-06-28T09:04:22.800000Z,0.000,1.1
event_2022_4631,20.233000,67.809,explosion,helsinki,2022-06-28T09:05:48.800000Z,0.000,1.1
event_2022_4632,29.056000,60.563,explosion,helsinki,2022-06-28T09:18:17.200000Z,0.000,1.2
event_2022_4633,33.826000,67.676,explosion,helsinki,2022-06-28T09:20:21.300000Z,0.000,1.5
event_2022_4634,20.497000,67.175,explosion,helsinki,2022-06-28T09:59:21.800000Z,0.000,1.9
event_2022_15579,21.046600,67.1825,,leb,2022-06-28T09:59:23.240000Z,0.000,2.5
event_2022_4635,27.952000,59.167,explosion,helsinki,2022-06-28T10:00:50.600000Z,0.000,1.6
event_2022_4636,30.766000,64.776,explosion,helsinki,2022-06-28T10:28:35.300000Z,0.000,1.8
event_2022_15580,30.492200,64.7938,,leb,2022-06-28T10:28:37.240000Z,0.000,2.3
event_2022_4637,30.699000,64.783,explosion,helsinki,2022-06-28T10:31:19.400000Z,0.000,2.0
event_2022_4638,25.601000,60.903,explosion,helsinki,2022-06-28T10:58:53.700000Z,0.000,1.2
event_2022_4639,22.236000,60.271,explosion,helsinki,2022-06-28T11:03:23.400000Z,0.000,1.0
event_2022_4640,25.735000,62.16,explosion,helsinki,2022-06-28T11:41:24.700000Z,0.000,1.6
event_2022_15581,34.038600,67.6719,,leb,2022-06-28T11:43:48.170000Z,0.000,2.0
event_2022_4641,27.264000,63.607,explosion,helsinki,2022-06-28T11:51:18.900000Z,0.000,1.1
event_2022_4642,22.448000,61.032,explosion,helsinki,2022-06-28T12:18:42.800000Z,0.000,1.0
event_2022_15582,6.159600,58.4416,,leb,2022-06-28T13:18:12.350000Z,0.000,1.7
event_2022_15583,120.278300,21.9302,,leb,2022-06-28T13:34:55.440000Z,0.000,4.0
event_2022_15584,120.407300,21.9625,,leb,2022-06-28T13:43:26.470000Z,0.000,4.3
event_2022_15585,141.665500,25.7112,,leb,2022-06-28T14:00:24.180000Z,293.300,3.3
event_2022_15586,139.852200,31.4257,,leb,2022-06-28T14:57:12.840000Z,137.000,3.6
event_2022_15587,120.280800,21.9803,,leb,2022-06-28T15:01:18.660000Z,0.000,3.7
event_2022_15588,123.723600,-9.1648,,leb,2022-06-28T15:52:12.000000Z,99.600,4.6
event_2022_15589,33.017200,34.6001,,leb,2022-06-28T16:03:01.930000Z,0.000,3.2
event_2022_9716,6.603800,78.5553,earthquake,norsar,2022-06-28T16:40:04.148000Z,10.000,2.7
event_2022_4643,20.527000,67.123,explosion,helsinki,2022-06-28T16:43:11.000000Z,0.000,1.3
event_2022_4644,20.972000,67.087,explosion,helsinki,2022-06-28T17:00:19.700000Z,0.000,1.6
event_2022_4645,23.753000,59.284,earthquake,helsinki,2022-06-28T17:34:54.400000Z,4000.000,1.4
event_2022_15590,143.910000,21.4111,,leb,2022-06-28T17:41:17.240000Z,43.700,3.4
event_2022_15591,143.893000,21.4625,,leb,2022-06-28T17:43:28.440000Z,51.200,2.4
event_2022_15592,143.953400,21.3827,,leb,2022-06-28T18:03:08.320000Z,40.300,3.7
event_2022_4646,26.140000,63.651,explosion,helsinki,2022-06-28T18:38:25.200000Z,0.000,0.9
event_2022_4647,20.330000,67.789,explosion,helsinki,2022-06-28T19:06:32.800000Z,0.000,1.5
event_2022_15593,142.971000,27.8764,,leb,2022-06-28T19:46:58.040000Z,0.000,2.6
event_2022_4648,34.020000,67.641,explosion,helsinki,2022-06-28T20:04:59.300000Z,0.000,1.3
event_2022_4649,33.964000,67.626,explosion,helsinki,2022-06-28T20:08:55.600000Z,0.000,1.3
event_2022_15594,123.635300,7.1941,,leb,2022-06-28T21:23:22.400000Z,62.300,4.1
event_2022_4650,20.199000,67.827,explosion,helsinki,2022-06-28T21:43:27.500000Z,0.000,0.9
event_2022_4651,20.553000,67.139,explosion,helsinki,2022-06-28T22:04:45.600000Z,0.000,1.2
event_2022_15595,-35.335700,53.5934,,leb,2022-06-28T22:15:15.720000Z,0.000,2.8
event_2022_15596,102.911200,-4.8734,,leb,2022-06-28T23:24:48.540000Z,0.000,3.9
event_2022_15597,51.641700,28.0381,,leb,2022-06-29T00:01:16.900000Z,0.000,3.5
event_2022_4652,34.078000,67.734,explosion,helsinki,2022-06-29T00:05:39.000000Z,0.000,1.5
event_2022_15598,130.761800,32.6941,,leb,2022-06-29T00:20:06.140000Z,0.000,3.2
event_2022_15599,34.053700,67.7141,,leb,2022-06-29T02:14:56.030000Z,0.000,3.1
event_2022_4653,20.263000,67.868,explosion,helsinki,2022-06-29T03:29:01.300000Z,0.000,1.1
event_2022_4654,20.644000,67.182,explosion,helsinki,2022-06-29T03:33:49.700000Z,0.000,0.9
event_2022_4655,33.716000,67.842,explosion,helsinki,2022-06-29T04:16:57.500000Z,0.000,1.2
event_2022_15600,70.743500,36.3457,,leb,2022-06-29T04:30:31.370000Z,216.900,4.2
event_2022_4656,20.193000,67.773,explosion,helsinki,2022-06-29T05:45:54.600000Z,0.000,1.1
event_2022_15601,-28.282200,44.3738,,leb,2022-06-29T06:05:49.230000Z,0.000,4.0
event_2022_4657,21.710000,63.164,explosion,helsinki,2022-06-29T07:12:11.700000Z,0.000,1.3
event_2022_4658,20.741000,67.088,explosion,helsinki,2022-06-29T07:26:51.700000Z,0.000,1.1
event_2022_15602,-28.208000,44.5329,,leb,2022-06-29T08:15:40.890000Z,0.000,3.9
event_2022_15603,-17.718500,64.6856,,leb,2022-06-29T08:16:07.080000Z,0.000,3.4
event_2022_4659,29.856000,61.098,explosion,helsinki,2022-06-29T08:49:36.400000Z,0.000,1.4
event_2022_15604,35.369200,52.3947,,leb,2022-06-29T09:00:06.040000Z,0.000,2.9
event_2022_4660,23.339000,67.431,explosion,helsinki,2022-06-29T09:00:16.900000Z,0.000,1.5
event_2022_4661,31.368000,61.912,explosion,helsinki,2022-06-29T09:28:35.400000Z,0.000,1.5
event_2022_4662,28.496000,70.416,explosion,helsinki,2022-06-29T09:33:40.600000Z,0.000,
event_2022_4663,26.240000,60.477,explosion,helsinki,2022-06-29T09:41:14.200000Z,0.000,1.0
event_2022_4664,20.788000,67.625,explosion,helsinki,2022-06-29T09:43:18.600000Z,0.000,1.6
event_2022_15605,21.298900,67.6767,,leb,2022-06-29T09:43:21.310000Z,0.000,2.0
event_2022_4665,28.633000,62.968,explosion,helsinki,2022-06-29T10:29:32.500000Z,0.000,1.1
event_2022_4666,21.910000,67.505,explosion,helsinki,2022-06-29T10:37:06.000000Z,0.000,1.3
event_2022_4667,27.769000,63.136,explosion,helsinki,2022-06-29T10:40:40.100000Z,0.000,1.9
event_2022_4668,20.125000,67.841,explosion,helsinki,2022-06-29T10:46:31.100000Z,0.000,0.9
